0.106825 14.405377 0.714897 0.236909 -0.764137 -0.334797 0.497875
-0.447676 13.544436 0.832180 0.362289 0.040065 -0.887839 -0.280862
0.276378 14.584937 0.825270 0.276914 0.221646 0.697345 0.622817
-0.840081 14.425885 1.331154 0.282409 0.839439 0.219619 -0.409091
-1.107923 14.990010 0.687917 -0.439634 0.042324 0.799278 -0.407536
-1.092618 15.248055 1.039974 0.541559 -0.533677 -0.376098 0.529578
-0.201077 13.651774 1.180522 -0.789994 -0.229466 0.559155 -0.102962
-1.074705 13.794880 -0.517889 0.304343 0.074943 -0.839803 -0.443272
0.136765 14.839467 1.040136 -0.497261 -0.099729 0.408173 -0.759066
-1.322465 15.214141 1.384561 0.803235 0.536355 -0.212738 -0.147919
-1.128364 14.651175 0.520768 0.030554 -0.846458 0.483108 0.221770
-0.529593 14.541348 1.391079 -0.865382 0.075605 -0.441021 0.225606
-0.805418 14.229677 0.933485 0.434687 -0.209957 0.790945 -0.375994
-0.940555 15.280815 -0.487924 -0.064281 0.167480 -0.171121 -0.968781
0.423045 15.011433 0.515566 0.904750 -0.328621 0.123448 -0.241238
-0.535475 14.619238 0.992762 -0.268780 0.861367 -0.244523 -0.354982
-1.377293 14.208002 -0.278681 -0.110718 -0.889511 -0.303666 0.322953
-1.089789 14.288269 0.730922 -0.134521 -0.664362 0.342766 -0.650414
0.325084 14.980528 0.727689 -0.022139 0.904507 -0.397091 -0.153937
-1.076933 14.574280 0.908035 0.080670 -0.838378 0.360208 0.401081
0.373449 14.007269 -0.005990 0.850229 0.032392 -0.286656 0.440328
0.346344 13.677364 0.905558 -0.515135 -0.637437 -0.569301 0.064853
-0.674418 13.881147 1.234006 -0.611505 -0.527104 0.491126 0.327137
-0.741192 14.596307 1.301811 0.319043 0.070360 -0.308179 0.893469
-0.761042 13.694681 0.236431 -0.629980 0.293292 0.518256 0.498514
-0.999140 14.429887 -0.428005 0.088420 -0.186067 -0.297750 -0.932151
-0.052607 13.750562 1.251863 0.651918 -0.079602 -0.148684 -0.739296
-1.244102 15.074739 0.395775 0.474281 -0.204481 0.155435 0.842072
-0.186598 14.428246 0.173639 -0.744568 0.128192 0.478026 -0.447969
-1.382149 13.936380 -0.486024 -0.605736 0.605050 0.510740 0.078385
0.204978 15.059689 0.477578 -0.135417 0.562901 -0.609911 -0.541123
-0.527047 14.945086 0.590296 -0.182294 0.878581 -0.280454 0.340896
0.257480 14.251036 0.176489 0.717819 0.065900 0.656103 0.223431
-0.143985 13.728011 0.819716 -0.186216 -0.891561 0.022401 -0.412239
-1.277297 14.401567 0.080483 0.613716 0.580691 -0.534475 -0.022091
-0.544989 14.013825 -0.472074 -0.290472 -0.354433 -0.812418 0.360528
0.500124 13.918442 -0.207978 0.482776 0.271003 -0.660622 0.507013
-1.468579 15.081492 -0.388638 0.423901 -0.072783 0.587551 -0.685416
-0.696757 15.366929 0.825629 0.771316 -0.475244 -0.174136 -0.385864
-1.043517 14.146805 1.211508 -0.481379 0.599313 -0.378600 0.515519
-1.412131 14.730667 -0.054602 0.019481 0.982124 0.184537 -0.031614
-0.009322 15.318747 -0.332794 0.820731 -0.350011 0.300224 -0.337281
-0.678275 14.787568 -0.027394 -0.249753 -0.220151 -0.834604 -0.438855
