0.833365 15.003064 -0.661900 -0.838670 -0.088836 -0.412257 0.344653
0.303086 14.691571 -0.174874 0.111951 -0.312685 -0.823144 0.460574
-0.608205 13.592316 0.804451 0.478122 0.486886 -0.292920 -0.669731
0.775607 14.565604 0.336525 0.079147 -0.039802 -0.790842 0.605575
0.178775 13.672629 -0.987571 0.401947 -0.838416 0.024415 0.367290
0.347742 13.694424 0.593402 -0.129934 -0.455276 -0.659680 -0.583663
-0.596478 13.960944 0.275936 0.068524 0.075254 0.829326 0.549418
0.314403 14.860859 0.312825 -0.128176 0.182339 0.956507 0.188196
0.279868 13.064416 -0.157084 0.903142 0.214550 0.214891 -0.303520
0.627295 13.578970 0.650916 -0.446571 0.289073 0.817194 -0.221823
0.636326 13.617596 0.351772 0.744352 0.296916 0.302450 0.516048
0.576418 13.649355 0.303251 0.163764 0.755783 -0.314853 -0.550310
0.982855 13.579956 0.792791 -0.506578 -0.144352 0.626926 -0.574025
0.219256 13.900731 0.578745 -0.009345 0.868319 0.495679 -0.015393
-0.331406 13.172517 -0.832954 0.315360 0.874177 0.368969 -0.014994
-0.458522 13.426481 0.269720 0.410536 0.125767 0.528454 -0.732379
-0.018908 13.262376 -0.821238 -0.347947 -0.759014 0.538988 0.111008
0.522797 14.933214 -0.844122 -0.393922 0.557349 -0.080521 -0.726432
-0.461258 14.297654 0.233457 -0.931444 0.192292 0.001012 -0.308924
-0.354915 14.798384 0.915345 0.231109 -0.198110 -0.952542 0.002290
0.780368 13.275723 -0.550050 0.656225 -0.048863 0.259548 -0.706835
-0.059272 13.737143 0.099942 0.469289 -0.470247 -0.550096 0.505994
0.750432 13.364437 0.663683 -0.132729 0.451339 -0.577386 -0.667310
0.298600 13.293150 0.368870 0.331402 0.755597 0.516162 0.229833
0.895299 14.414651 0.881262 -0.729176 0.133006 0.440754 0.506307
0.646087 13.590189 -0.066028 -0.148559 -0.296883 0.355907 0.873568
0.983641 14.306509 -0.827902 0.017444 0.593694 -0.803450 -0.041124
-0.206558 13.457373 0.421725 0.098903 0.010081 0.422361 0.900959
0.525334 13.186361 0.309834 0.955391 -0.178070 0.156827 -0.175854
0.648802 14.608846 -0.422736 0.311846 -0.682124 0.339565 -0.567586
-0.205778 14.391845 -0.852487 -0.666299 -0.651051 -0.217517 -0.291316
-0.134202 13.279440 -0.161586 -0.789613 -0.424856 -0.419082 -0.142755
0.144134 13.411529 -0.290310 0.221888 -0.201996 -0.924924 -0.233406
0.459170 13.746820 -0.237195 -0.909409 -0.397014 -0.008208 -0.123642
0.182870 14.121513 0.194240 -0.031692 0.367596 -0.073889 0.926504
0.815611 13.646525 0.329413 0.469933 -0.450871 -0.699474 0.294304
0.356650 14.384971 -0.401503 0.422410 0.614854 0.451665 -0.489412
-0.177827 13.409496 -0.420349 0.003392 0.779289 0.520236 0.349360
0.130321 13.366742 0.223688 0.500924 0.250312 0.504657 0.657070
0.913488 14.285126 0.157070 -0.709931 0.651462 -0.125971 0.236066
0.610735 14.245024 0.184803 0.001977 0.279972 -0.181436 0.942705
-0.218898 14.359336 -0.295656 -0.760904 0.109727 0.489724 0.411285
-0.114970 13.810679 0.767777 -0.513351 0.120727 -0.410180 0.744076
0.976637 14.745814 0.936848 0.382341 -0.699450 -0.153454 -0.583984
0.741496 13.936237 0.585907 -0.536884 -0.364370 -0.638183 0.414383
0.415984 13.188465 0.423301 0.188226 -0.934747 -0.255790 0.159342
-0.566099 13.250069 0.263604 0.449003 -0.132738 -0.879127 0.088952
0.620126 14.756743 0.013763 -0.615226 0.303606 0.435289 0.582961
0.631712 14.558024 0.041539 0.006903 0.869802 -0.480277 -0.112829
0.346715 13.302705 0.133879 0.401010 -0.817352 0.409301 -0.059996
0.495971 14.630115 -0.100348 -0.150923 -0.197159 0.966567 -0.064019
-0.650915 13.637221 -0.189825 -0.777762 -0.140113 0.569773 0.225417
0.930716 13.113113 -0.181561 -0.903406 0.132903 0.091413 0.397290
-0.607865 14.857701 0.059128 0.596573 -0.268727 0.644546 0.395533
0.405908 13.306476 -0.474521 -0.074205 -0.933683 0.345409 0.058507
0.467454 14.794003 -0.289368 0.410910 0.863910 -0.248360 0.152086
0.281195 14.995080 0.140023 -0.436682 -0.071089 -0.012700 -0.896713
0.336014 14.164993 -0.923466 -0.605845 -0.296116 0.131869 0.726552
0.253856 14.030555 -0.324037 -0.871152 0.120340 0.060309 -0.472203
0.271508 13.697127 0.988407 -0.807873 0.205033 -0.129889 0.537058
0.229535 14.606656 0.139160 -0.561597 -0.270701 -0.070286 0.778710
0.055409 14.034920 -0.701375 -0.034704 -0.168184 0.412169 0.894777
-0.071013 13.124703 0.732237 0.359177 -0.702170 0.443972 -0.425250
-0.766788 14.560055 0.286181 0.971515 -0.212349 0.048715 -0.093242
0.956338 13.335294 -0.844514 0.349911 0.620541 -0.666617 0.219347
0.660393 15.023436 0.488549 0.257653 -0.355296 -0.740227 -0.509356
0.955050 13.390296 -0.481418 0.498374 -0.077754 -0.856521 0.109310
-0.277780 14.766984 0.660006 0.122508 0.238209 0.291345 0.918350
-0.013086 13.871846 -0.545361 0.049443 -0.579216 0.648583 -0.491329
0.124494 14.774464 0.277942 0.445072 0.762467 0.463954 -0.072814
0.622517 13.549234 0.362575 -0.290081 -0.644345 0.427773 0.563633
0.877092 13.421640 -0.010317 0.349180 -0.055614 0.280022 -0.892507
0.571563 14.168757 0.736178 0.408101 -0.296833 0.855947 -0.112686
-0.565263 13.183697 -0.388535 -0.652676 0.055967 -0.351756 0.668692
-0.440686 13.087482 0.841071 -0.848620 0.077560 0.362018 0.377852
-0.741838 14.904698 0.071254 -0.612441 0.755354 0.217652 0.083574
0.569150 14.235409 -0.548448 0.272527 -0.945043 -0.176162 0.039870
0.383787 14.111607 0.276046 0.437974 -0.548370 -0.275395 -0.656983
0.969510 14.452226 -0.217318 0.244163 0.270786 -0.601008 0.711230
-0.404631 13.154388 0.559006 -0.080986 0.630774 0.474393 0.608701
0.484880 13.682391 -0.090572 0.467004 -0.581960 0.498258 -0.441552
-0.819472 13.936970 -0.240696 -0.606467 0.399659 -0.530765 0.436760
-0.405128 14.540103 -0.120516 -0.149731 -0.627064 0.751612 0.139465
-0.670182 14.048654 0.198132 0.083410 0.777293 -0.071778 -0.619440
-0.679880 13.376142 0.172213 0.110847 -0.972074 0.180162 0.101616
0.523380 14.062414 0.065442 -0.230219 -0.845496 0.415058 -0.244667
0.171694 14.290836 -0.086102 -0.665602 0.738185 0.096579 -0.052248
-0.061158 13.091762 0.733783 0.735160 0.224963 -0.436052 -0.467750
-0.624174 14.993573 0.415683 0.369880 -0.430346 -0.822655 -0.035075
-0.944194 13.688796 0.103063 0.571979 -0.770386 0.000018 0.281684
-0.611225 14.304419 0.233611 -0.076112 -0.395378 0.871066 0.281296
0.565777 14.049855 0.822324 0.672564 0.456959 -0.096675 -0.574021
0.093217 13.322340 0.209429 0.111417 0.947792 0.265901 -0.136282
0.877602 14.821874 0.063988 0.447669 0.077531 0.664236 0.593609
0.985400 13.766909 -0.481972 -0.238614 0.132928 -0.673280 0.687086
0.038284 15.020822 0.045464 0.890169 -0.381015 -0.140872 0.206355
-0.242376 13.999269 -0.343155 0.172329 -0.280637 0.565965 -0.755797
-0.678408 13.642947 0.908701 -0.663985 0.656981 -0.078475 0.348342
-0.146002 13.499350 -0.135870 -0.242481 -0.393732 -0.168262 -0.870555
-0.901742 13.419664 0.475472 0.852183 0.185902 0.464173 -0.154166
